sku_id,title,product_url,content,score,split_sentence,model_result
100014352501,Apple iPhone 13 (A2634) 256GB 午夜色 支持移动联通电信5G 双卡双待手机,https://item.jd.com/100014352501.html,"哇哦，真的是一款很不错的手机，手感非常舒服，握持感非常舒服，
外形外观：漂亮的！
屏幕音效：很不错！
拍照效果：保持了一贯的水准！
运行速度：很快很流畅！
待机时间：电池还是这样！
其他特色：颜色很赏心悦目！",5.0,"['哇哦，真的是一款很不错的手机，手感非常舒服，握持感非常舒服，外形外观：漂亮的！', '屏幕音效：很不错！', '拍照效果：保持了一贯的水准！', '运行速度：很快很流畅！', '待机时间：电池还是这样！', '其他特色：颜色很赏心悦目！']","[[{'target': '外形', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9997100830078125}, {'target': '手感', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9955495595932007}, {'target': 'NULL', 'aspect': '显示', 'polarity': '正面', 'prob': -1}, {'target': '握持', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.5630050301551819}], [{'target': '屏幕', 'aspect': '显示', 'polarity': '正面', 'prob': 0.9225149154663086}], [], [{'target': '运行速度', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9942392110824585}], [], [{'target': '颜色', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9996603727340698}]]"
100014352501,Apple iPhone 13 (A2634) 256GB 午夜色 支持移动联通电信5G 双卡双待手机,https://item.jd.com/100014352501.html,iPhone 13手机很快就拿到了，打开非常的惊喜呀，非常大气的13手机。我买的是128GB的，这个就够我用了，很好看的手机，我觉得午夜色非常的大气，很有感觉的一部手机。外形非常好看，拿在手里也是非常的舒服，手感很好！手机背面是玻璃亮镜面的材质，这种磨砂与亮面的搭配，看上去非常时尚大气，外观看上去很上档次，方正的外观设计给人感觉非常稳重，很经典的设计。不过还有一点就是今年这款iPhone13的外观设计，跟上一代iPhone12改变不大。一直就是很喜欢苹果手机，就是因为它的系统流畅，升级的A15处理器有不少的省电提升，还有对5G网络的优化，而且还有20W的快充设计，被称为最强的手机。13的拍照也提升了，拍照很清晰，能够满足日常使用，新加的拍视频电影效果很不错。而且手机的待机时间也提升了，音效也很好，运行速度非常快。用了一个星期了，各方面都挺好的！非常满意的一次购物！,5.0,"['iPhone 13手机很快就拿到了，打开非常的惊喜呀，非常大气的13手机。', '我买的是128GB的，这个就够我用了，很好看的手机，我觉得午夜色非常的大气，', '很有感觉的一部手机。', '外形非常好看，拿在手里也是非常的舒服，手感很好！', '手机背面是玻璃亮镜面的材质，这种磨砂与亮面的搭配，看上去非常时尚大气，', '外观看上去很上档次，方正的外观设计给人感觉非常稳重，很经典的设计。', '不过还有一点就是今年这款iPhone13的外观设计，跟上一代iPhone12改变不大。', '一直就是很喜欢苹果手机，就是因为它的系统流畅，升级的A15处理器有不少的省电提升，', '还有对5G网络的优化，而且还有20W的快充设计，被称为最强的手机。', '13的拍照也提升了，拍照很清晰，能够满足日常使用，新加的拍视频电影效果很不错。', '而且手机的待机时间也提升了，音效也很好，运行速度非常快。', '用了一个星期了，各方面都挺好的！', '非常满意的一次购物！']","[[], [], [], [{'target': '手感', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9288527369499207}, {'target': '外形', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9975091218948364}, {'target': 'NULL', 'aspect': '系统性能', 'polarity': '正面', 'prob': -1}], [], [{'target': '外观', 'aspect': '显示', 'polarity': '正面', 'prob': 0.9981286525726318}, {'target': 'NULL', 'aspect': '综合', 'polarity': '正面', 'prob': -1}], [{'target': '外观', 'aspect': '显示', 'polarity': '正面', 'prob': 0.8309112787246704}], [{'target': '系统', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9983129501342773}], [], [{'target': '拍照', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.9960963726043701}, {'target': '拍视频', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.6059706211090088}], [{'target': '音效', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9674360752105713}, {'target': '运行速度', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9965901374816895}, {'target': '音效', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.9118738770484924}, {'target': '待机时间', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9454851746559143}], [], []]"
100014352501,Apple iPhone 13 (A2634) 256GB 午夜色 支持移动联通电信5G 双卡双待手机,https://item.jd.com/100014352501.html,"外形外观：颜值很高
屏幕音效：声音比之前的苹果手机大 ，音效很好
拍照效果：清晰&hellip;&hellip;&hellip;&hellip;
运行速度：快&hellip;&hellip;&hellip;&hellip;
待机时间：还有待加强&hellip;&hellip;
其他特色：用时间长了 还是会发热",5.0,"['外形外观：颜值很高屏幕音效：声音比之前的苹果手机大 ，音效很好拍照效果：清晰&hellip;', '&hellip;', '&hellip;', '&hellip;', '运行速度：快&hellip;', '&hellip;', '&hellip;', '&hellip;', '待机时间：还有待加强&hellip;', '&hellip;', '其他特色：用时间长了 还是会发热']","[[{'target': '音效', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9213783740997314}, {'target': '屏幕', 'aspect': '显示', 'polarity': '正面', 'prob': 0.6842900514602661}, {'target': '拍照效果', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.974972665309906}, {'target': '外观', 'aspect': '显示', 'polarity': '正面', 'prob': 0.669842004776001}, {'target': '颜值', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9790571928024292}, {'target': '外形', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9918285608291626}], [], [], [], [{'target': '运行速度', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9921962022781372}], [], [], [], [], [], []]"
100014352501,Apple iPhone 13 (A2634) 256GB 午夜色 支持移动联通电信5G 双卡双待手机,https://item.jd.com/100014352501.html,Apple iPhone 13手机收到了，还是喜欢苹果的系统，用起来更加的流畅。平时很喜欢玩游戏，所以买了大点内存的，选了这款256g的。最后还是选了这个午夜色，很喜欢这款手机，不仅系统流畅，手机的颜值也是很高的，非常好的一款手机。外形非常好看，经典的方形块还是不错的，颜色也是很好看的。拍照效果比之前更清晰了，苹果系统依然是很流畅的，运行速度不用担心，使用了一个星期了，一切完美！比想象中的要好，高刷玩游戏太爽了。体验感非常棒，检查了下是未激活原封的，京东自营店的效率还是品质都是非常不错的！苹果手机就很有质感 ，拿着有分量，比较喜欢这种支棱直角的感觉，很经典的感觉。首先被它的外观吸引，其次是配置，还有像素网速这些等等。13运行非常的流畅，打游戏非常一点都不会发热。包装的很好，包装盒里总算放了塑料气泡，收到完好无损。开机激活后没有发现瑕疵，各项指标都很完美。,5.0,"['Apple iPhone 13手机收到了，还是喜欢苹果的系统，用起来更加的流畅。', '平时很喜欢玩游戏，所以买了大点内存的，选了这款256g的。', '最后还是选了这个午夜色，很喜欢这款手机，不仅系统流畅，手机的颜值也是很高的，', '非常好的一款手机。', '外形非常好看，经典的方形块还是不错的，颜色也是很好看的。', '拍照效果比之前更清晰了，苹果系统依然是很流畅的，运行速度不用担心，', '使用了一个星期了，一切完美！', '比想象中的要好，高刷玩游戏太爽了。', '体验感非常棒，检查了下是未激活原封的，京东自营店的效率还是品质都是非常不错的！', '苹果手机就很有质感 ，拿着有分量，比较喜欢这种支棱直角的感觉，很经典的感觉。', '首先被它的外观吸引，其次是配置，还有像素网速这些等等。', '13运行非常的流畅，打游戏非常一点都不会发热。', '包装的很好，包装盒里总算放了塑料气泡，收到完好无损。', '开机激活后没有发现瑕疵，各项指标都很完美。']","[[{'target': '系统', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9960334300994873}], [], [{'target': '颜值', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9998874068260193}, {'target': '系统', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9991471171379089}], [], [{'target': '外形', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9985529184341431}, {'target': '颜色', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9993983507156372}], [{'target': '拍照', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.8450559377670288}, {'target': '运行速度', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9538842439651489}, {'target': '系统', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9979953765869141}], [], [], [{'target': '品质', 'aspect': '综合', 'polarity': '正面', 'prob': 0.990257740020752}], [], [{'target': '外观', 'aspect': '显示', 'polarity': '正面', 'prob': 0.993750274181366}], [{'target': '游戏', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9683932065963745}, {'target': '运行', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9994753003120422}], [], []]"
100014352501,Apple iPhone 13 (A2634) 256GB 午夜色 支持移动联通电信5G 双卡双待手机,https://item.jd.com/100014352501.html,iPhone 13手机果然没让我失望，最爱的拍照效果如期待的一样好，晚上拍起来也很清楚，之前一直用的8，习惯指纹解锁，换成人脸识别一下子还没习惯哈哈，晚上解锁还要拿远一点找角度，识别不出还要等几秒才会数字解锁 。总体来说很不错，功能很强大，流畅至极啊，颜色满足少女心 ，特别好看，一直纠结买白色还是午夜色，没选错，太好看了，大小比我的8P拿着舒服，买苹果就是喜欢拍照摄像头像素清晰好看，电池续航还可以一天充一次，用一天都没有问题，运行速度也还不错，也蛮流畅，玩游戏也不卡，这个手机简直绝绝子颜色好漂亮，不错不错，手感、质感、颜色、功能都很赞，新的就是辣么不一样，还有就是客服态度很好，客服小姐姐解答的时候很贴心也很耐心，因为之前很犹豫，去咨询了好多次，每次都很好的解答，服务好，质量好，杠杠滴，续航明显好多了，不打游戏电量能够持续一天，外观也特别好看，相机拍照也清楚。京东自营买的，质量有保障，快递速度也很快，打开网页丝滑顺畅，游戏不掉帧，分辨率高，功能很齐全，比12多了许多，人脸识别快捷灵敏，，黑暗拍照清晰无差异，音质清脆，待机时间超长！！这也是最满意的一个地方了！,5.0,"['iPhone 13手机果然没让我失望，最爱的拍照效果如期待的一样好，', '晚上拍起来也很清楚，之前一直用的8，习惯指纹解锁，换成人脸识别一下子还没习惯哈哈，', '晚上解锁还要拿远一点找角度，识别不出还要等几秒才会数字解锁 。', '总体来说很不错，功能很强大，流畅至极啊，颜色满足少女心 ，特别好看，', '一直纠结买白色还是午夜色，没选错，太好看了，大小比我的8P拿着舒服，', '买苹果就是喜欢拍照摄像头像素清晰好看，电池续航还可以一天充一次，用一天都没有问题，', '运行速度也还不错，也蛮流畅，玩游戏也不卡，这个手机简直绝绝子颜色好漂亮，', '不错不错，手感、质感、颜色、功能都很赞，新的就是辣么不一样，还有就是客服态度很好，', '客服小姐姐解答的时候很贴心也很耐心，因为之前很犹豫，去咨询了好多次，', '每次都很好的解答，服务好，质量好，杠杠滴，续航明显好多了，不打游戏电量能够持续一天，', '外观也特别好看，相机拍照也清楚。', '京东自营买的，质量有保障，快递速度也很快，打开网页丝滑顺畅，游戏不掉帧，', '分辨率高，功能很齐全，比12多了许多，人脸识别快捷灵敏，，黑暗拍照清晰无差异，', '音质清脆，待机时间超长！！', '这也是最满意的一个地方了！']","[[{'target': '拍照', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.9865292310714722}], [], [], [{'target': '颜色', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9998842477798462}], [{'target': '大小', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.884270191192627}, {'target': '大小', 'aspect': '综合', 'polarity': '正面', 'prob': 0.866804301738739}], [{'target': '电池', 'aspect': '电源', 'polarity': '正面', 'prob': 0.9939455986022949}, {'target': '像', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.322926789522171}, {'target': '摄像头', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.8183320164680481}], [{'target': '运行速度', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9976741075515747}, {'target': '颜色', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9987179040908813}], [{'target': 'NULL', 'aspect': '综合', 'polarity': '正面', 'prob': -1}], [], [{'target': '质量', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9914189577102661}], [{'target': '拍照', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.9967424869537354}, {'target': '外观', 'aspect': '显示', 'polarity': '正面', 'prob': 0.9996468424797058}], [{'target': '快递速度', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.8600530624389648}, {'target': '游戏', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.7956054210662842}, {'target': '质量', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9891810417175293}], [{'target': '拍照', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.9951395988464355}, {'target': '分辨率', 'aspect': '显示', 'polarity': '正面', 'prob': 0.639355480670929}, {'target': '人脸识别', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9932328462600708}, {'target': '功能', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9897215366363525}], [{'target': '待机', 'aspect': '电源', 'polarity': '正面', 'prob': 0.9001972675323486}, {'target': '音质', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9989386796951294}], []]"
100014352501,Apple iPhone 13 (A2634) 256GB 午夜色 支持移动联通电信5G 双卡双待手机,https://item.jd.com/100014352501.html,"21号抢的，说是30号发货，25号就收到了，满满的惊喜！
用了几天才来评论：
第一感觉就是盒子太小气，一点都不高大上，拿出手机的瞬间还是蛮惊艳的！颜色很满意！
反应速度杠杠的，6.1的直面屏，刘海明显小了一圈，显示清晰，最喜欢的是直面屏可以贴钢化膜了。
6.1不会显得小，也不会太大，手感很奈斯  单手操作还是mini强！
唯一不好的就是信号比别的少一格，wifi挺强的！
扬声器声音开到最大没有了层次感，跟个普通喇叭似的。
电池续航很棒，这个是最满意的了！
iohone7后一直用华为，熬不住想换5g手机，华为又没有，再三考虑买了一个13。   相对于还是喜欢华为的续航信号！  商品爱好而已，无关于爱国，请勿喷我！",5.0,"['21号抢的，说是30号发货，25号就收到了，满满的惊喜！', '用了几天才来评论：第一感觉就是盒子太小气，一点都不高大上，拿出手机的瞬间还是蛮惊艳的！', '颜色很满意！', '反应速度杠杠的，6.1的直面屏，刘海明显小了一圈，显示清晰，最喜欢的是直面屏可以贴钢化膜了。', '6.1不会显得小，也不会太大，手感很奈斯  单手操作还是mini强！', '唯一不好的就是信号比别的少一格，wifi挺强的！', '扬声器声音开到最大没有了层次感，跟个普通喇叭似的。', '电池续航很棒，这个是最满意的了！', 'iohone7后一直用华为，熬不住想换5g手机，华为又没有，再三考虑买了一个13。', '   相对于还是喜欢华为的续航信号！', '  商品爱好而已，无关于爱国，请勿喷我！']","[[], [], [{'target': '颜色', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9999392032623291}], [{'target': '反应速度', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9972852468490601}, {'target': '显示', 'aspect': '显示', 'polarity': '正面', 'prob': 0.9799879789352417}], [{'target': '手感', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9461644887924194}], [{'target': '信号', 'aspect': '移动通信', 'polarity': '负面', 'prob': 0.9955673217773438}, {'target': 'wifi', 'aspect': '移动通信', 'polarity': '负面', 'prob': 0.7618855834007263}], [{'target': 'NULL', 'aspect': '硬件设备', 'polarity': '负面', 'prob': -1}], [{'target': '电池', 'aspect': '电源', 'polarity': '正面', 'prob': 0.9722222685813904}], [], [{'target': '续航信号', 'aspect': '移动通信', 'polarity': '正面', 'prob': 0.5437425374984741}], []]"
100014352501,Apple iPhone 13 (A2634) 256GB 午夜色 支持移动联通电信5G 双卡双待手机,https://item.jd.com/100014352501.html,"外形外观：很好  很喜欢 老婆拿着顺手
屏幕音效：没有噪音 很好 而且很好的音质
拍照效果：高清 比我的11好太多了
运行速度：很快  一点都不卡",5.0,"['外形外观：很好  很喜欢 老婆拿着顺手屏幕音效：没有噪音 很好 而且很好的音质', '拍照效果：高清 比我的11好太多了运行速度：很快  一点都不卡']","[[{'target': '噪音', 'aspect': '多媒体', 'polarity': '负面', 'prob': 0.8561497926712036}, {'target': 'NULL', 'aspect': '显示', 'polarity': '正面', 'prob': -1}, {'target': '外形', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9742651581764221}, {'target': '音质', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9942165017127991}], [{'target': '运行速度', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9803270697593689}, {'target': '拍照效果', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.976270318031311}]]"
100014352501,Apple iPhone 13 (A2634) 256GB 午夜色 支持移动联通电信5G 双卡双待手机,https://item.jd.com/100014352501.html,"下单第二天就到了，快递神速。快递小哥的电动车出了问题，第一时间与我联系，服务特别好。手机是从上海发过来的，实名抢购的。

手机很漂亮，颜色很正，开机、激活、数据传递等过程毫无问题，刚插上电话卡开机，就有电话进来，通话清晰。试了照相、录像等功能，都很好。上次用Iphone是两年前，因为买不到华为5G，因此就买这个了。",5.0,"['下单第二天就到了，快递神速。', '快递小哥的电动车出了问题，第一时间与我联系，服务特别好。', '手机是从上海发过来的，实名抢购的。', '手机很漂亮，颜色很正，开机、激活、数据传递等过程毫无问题，刚插上电话卡开机，', '就有电话进来，通话清晰。', '试了照相、录像等功能，都很好。', '上次用Iphone是两年前，因为买不到华为5G，因此就买这个了。']","[[], [{'target': 'NULL', 'aspect': '服务支持', 'polarity': '正面', 'prob': -1}], [], [{'target': '颜色', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9979925155639648}], [{'target': '通话', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.9997979402542114}], [], []]"
100014352501,Apple iPhone 13 (A2634) 256GB 午夜色 支持移动联通电信5G 双卡双待手机,https://item.jd.com/100014352501.html,"外形外观：外观设计采用直角边框，手感摸着超级舒适
拍照效果：新增了一个电影效果。摄像自动对焦，清晰度清晰的不能再清晰了
运行速度：5G速度，体验感非常好
待机时间：待机时间也非常长，不怎么使用基本不耗电
其他特色：外观设计非常的好看，小巧精致，很喜欢iPhone的产品",5.0,"['外形外观：外观设计采用直角边框，手感摸着超级舒适拍照效果：新增了一个电影效果。', '摄像自动对焦，清晰度清晰的不能再清晰了运行速度：5G速度，体验感非常好', '待机时间：待机时间也非常长，不怎么使用基本不耗电其他特色：外观设计非常的好看，', '小巧精致，很喜欢iPhone的产品']","[[{'target': '拍照效果', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.7658382654190063}, {'target': 'NULL', 'aspect': '系统性能', 'polarity': '正面', 'prob': -1}], [{'target': '运行速度', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.9811184406280518}, {'target': 'NULL', 'aspect': '多媒体', 'polarity': '正面', 'prob': -1}, {'target': '清晰度', 'aspect': '显示', 'polarity': '正面', 'prob': 0.9695739150047302}], [{'target': 'NULL', 'aspect': '电源', 'polarity': '正面', 'prob': -1}, {'target': '外观', 'aspect': '显示', 'polarity': '正面', 'prob': 0.9893636703491211}], []]"
100014352501,Apple iPhone 13 (A2634) 256GB 午夜色 支持移动联通电信5G 双卡双待手机,https://item.jd.com/100014352501.html,"外形外观：百搭的白色款式 白里透着淡淡的金色
屏幕音效：清晰明亮的色彩 优化升级
拍照效果：滤镜自带美颜效果非常特别 前置摄像头也有亮点 优化升级
运行速度：无敌超级快 灵敏度极好 完全没有任何问题
待机时间：待时间不用可以一天时间 刷就不行 一般 不过充电时间快
其他特色：刷脸支付支解锁 颜色白色好看 不过好不容易抢到的",5.0,"['外形外观：百搭的白色款式 白里透着淡淡的金色屏幕音效：清晰明亮的色彩 优化升级', '拍照效果：滤镜自带美颜效果非常特别 前置摄像头也有亮点 优化升级运行速度：无敌超级快 灵敏度极好 完全没有任何问题', '待机时间：待时间不用可以一天时间 刷就不行 一般 不过充电时间快其他特色：刷脸支付支解锁 颜色白色好看 不过好不容易抢到的']","[[{'target': '外观', 'aspect': '显示', 'polarity': '正面', 'prob': 0.6682190299034119}, {'target': '外形', 'aspect': '综合', 'polarity': '正面', 'prob': 0.9982841610908508}, {'target': '屏幕音效', 'aspect': '显示', 'polarity': '正面', 'prob': 0.7071424722671509}], [{'target': '摄像头', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.8859438896179199}, {'target': '拍照效果', 'aspect': '多媒体', 'polarity': '正面', 'prob': 0.7634890079498291}, {'target': '运行速', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.7587633728981018}, {'target': '灵敏度', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.8000968098640442}], [{'target': '充电时间', 'aspect': '系统性能', 'polarity': '正面', 'prob': 0.583004355430603}, {'target': '待机时间', 'aspect': '电源', 'polarity': '负面', 'prob': 0.5283153653144836}]]"
